id,imdb_id,title,original_title,original_language,release_date,release_year,runtime,budget,revenue,profit,popularity,vote_average,vote_count,ratings,status
1550                                                                                                ,tt0311648,Pieces of April,Pieces of April,en,2003-01-19,2003.0,81.0,300000.0,0.0,-300000.0,4.19275,6.4,64.0,,Released
26886                                                                                               ,tt0363235,Bright Future,アカルイミライ,ja,2003-01-18,2003.0,92.0,0.0,0.0,0.0,1.685394,6.8,14.0,,Released
105133                                                                                              ,tt0405004,Hard Luck Hero,ハードラックヒーロー,ja,2003-01-01,2003.0,79.0,0.0,0.0,0.0,0.494284,7.5,2.0,,Released
112961                                                                                              ,tt0317950,Nola,Nola,en,2003-01-01,2003.0,97.0,0.0,10550.0,10550.0,0.349913,0.0,0.0,,Released
150922                                                                                              ,tt0384491,Samay: When Time Strikes,Samay: When Time Strikes,en,2003-01-01,2003.0,130.0,0.0,0.0,0.0,0.039916,8.0,1.0,,Released
166671                                                                                              ,tt0343992,The Long and Short of It,The Long and Short of It,en,2003-01-01,2003.0,5.0,0.0,0.0,0.0,0.874789,6.7,7.0,,Released
206                                                                                                 ,tt0287624,Paradise Found,Paradise Found,en,2003-01-01,2003.0,89.0,0.0,0.0,0.0,1.623172,6.8,6.0,,Released
27631                                                                                               ,tt0435724,"Richard Pryor: I Ain't Dead Yet, #*%$#@!!","Richard Pryor: I Ain't Dead Yet, #*%$#@!!",en,2003-01-01,2003.0,40.0,0.0,0.0,0.0,0.85116,0.0,0.0,,Released
105884                                                                                              ,tt1843912,Ale e Franz - È tanto che aspetti?,Ale e Franz - È tanto che aspetti?,it,2002-12-31,2002.0,,0.0,0.0,0.0,0.283765,8.5,4.0,,Released
27674                                                                                               ,tt0339918,Wolves of Wall Street,Wolves of Wall Street,en,2002-12-31,2002.0,85.0,0.0,0.0,0.0,0.776524,3.8,4.0,,Released
1574                                                                                                ,tt0299658,Chicago,Chicago,en,2002-12-26,2002.0,113.0,45000000.0,306776732.0,261776732.0,13.325347,6.9,695.0,,Released
2642                                                                                                ,tt0313737,Two Weeks Notice,Two Weeks Notice,en,2002-12-19,2002.0,101.0,60000000.0,93354918.0,33354918.0,7.738531,5.9,505.0,,Released
121                                                                                                 ,tt0167261,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,en,2002-12-18,2002.0,179.0,79000000.0,926287400.0,847287400.0,29.423537,8.0,7641.0,,Released
1429                                                                                                ,tt0307901,25th Hour,25th Hour,en,2002-12-16,2002.0,135.0,15000000.0,13060843.0,-1939157.0,10.271871,7.2,640.0,,Released
172413                                                                                              ,tt0348254,The True Meaning of Christmas Specials,The True Meaning of Christmas Specials,en,2002-12-14,2002.0,,0.0,0.0,0.0,0.01526,0.0,0.0,,Released
201                                                                                                 ,tt0253754,Star Trek: Nemesis,Star Trek: Nemesis,en,2002-12-13,2002.0,117.0,60000000.0,67312826.0,7312826.0,11.367801,6.1,488.0,,Released
2755                                                                                                ,tt0257360,About Schmidt,About Schmidt,en,2002-12-13,2002.0,125.0,30000000.0,105834556.0,75834556.0,11.066473,6.7,365.0,,Released
2757                                                                                                ,tt0268126,Adaptation.,Adaptation.,en,2002-12-06,2002.0,114.0,19000000.0,32801173.0,13801173.0,11.624481,7.3,649.0,,Released
1836                                                                                                ,tt0337961,In My Skin,Dans ma peau,fr,2002-12-04,2002.0,93.0,0.0,0.0,0.0,2.686234,6.3,36.0,,Released
150004                                                                                              ,tt0289830,Taken,Taken,en,2002-12-02,2002.0,,0.0,0.0,0.0,10.62823,7.4,76.0,,Released
2103                                                                                                ,tt0307479,Solaris,Solaris,en,2002-11-27,2002.0,99.0,47000000.0,30002758.0,-16997242.0,10.642824,5.9,378.0,,Released
1416                                                                                                ,tt0341384,The Coast Guard,해안선,ko,2002-11-22,2002.0,96.0,0.0,0.0,0.0,1.915235,6.8,29.0,,Released
156                                                                                                 ,tt0329767,Wilbur Wants to Kill Himself,Wilbur begår selvmord,da,2002-11-08,2002.0,111.0,0.0,0.0,0.0,2.651412,6.8,25.0,,Released
25745                                                                                               ,tt0369445,The Gamers,The Gamers,en,2002-11-03,2002.0,48.0,0.0,0.0,0.0,0.510359,6.7,13.0,,Released
162678                                                                                              ,tt0339312,London After Midnight,London After Midnight,en,2002-11-02,2002.0,47.0,0.0,0.0,0.0,0.248556,7.3,3.0,,Released
170                                                                                                 ,tt0289043,28 Days Later,28 Days Later,en,2002-10-31,2002.0,113.0,5000000.0,82719885.0,77719885.0,17.656951,7.1,1816.0,,Released
162458                                                                                              ,tt0351369,Mods,Mods,fr,2002-10-25,2002.0,59.0,0.0,0.0,0.0,0.038177,5.0,1.0,,Released
26491                                                                                               ,tt0324264,Tipping the Velvet,Tipping the Velvet,en,2002-10-22,2002.0,178.0,0.0,0.0,0.0,2.433306,7.3,12.0,,Released
1809                                                                                                ,tt0292644,The Rules of Attraction,The Rules of Attraction,en,2002-10-11,2002.0,110.0,4000000.0,0.0,-4000000.0,6.781935,6.3,170.0,,Released
26225                                                                                               ,tt0280438,Ash Wednesday,Ash Wednesday,en,2002-10-11,2002.0,99.0,0.0,0.0,0.0,1.061924,5.5,14.0,,Released
1430                                                                                                ,tt0310793,Bowling for Columbine,Bowling for Columbine,en,2002-10-09,2002.0,120.0,4000000.0,35564473.0,31564473.0,11.393859,7.3,467.0,,Released
2111                                                                                                ,tt0291032,Balzac and the Little Chinese Seamstress,巴尔扎克与小裁缝,zh,2002-10-09,2002.0,116.0,0.0,0.0,0.0,1.084138,6.9,20.0,,Released
25921                                                                                               ,tt0280696,Garage Days,Garage Days,en,2002-10-03,2002.0,105.0,0.0,0.0,0.0,1.002876,4.9,6.0,,Released
161179                                                                                              ,tt0331639,Shakti: The Power,Shakti: The Power,hi,2002-09-19,2002.0,170.0,0.0,0.0,0.0,0.451851,5.0,3.0,,Released
27217                                                                                               ,tt0332381,The Sea,Hafið,en,2002-09-13,2002.0,109.0,0.0,0.0,0.0,1.454165,6.5,4.0,,Released
1817                                                                                                ,tt0183649,Phone Booth,Phone Booth,en,2002-09-09,2002.0,81.0,13000000.0,97837138.0,84837138.0,9.142772,6.7,1087.0,,Released
26195                                                                                               ,tt0314630,The Secret Lives of Dentists,The Secret Lives of Dentists,en,2002-09-09,2002.0,104.0,0.0,0.0,0.0,0.947554,6.8,6.0,,Released
2091                                                                                                ,tt0286493,The Badge,The Badge,en,2002-09-07,2002.0,99.0,6000000.0,0.0,-6000000.0,5.577591,6.1,10.0,,Released
102                                                                                                 ,tt0315543,Open Hearts,Elsker dig for evigt,da,2002-09-06,2002.0,113.0,0.0,0.0,0.0,6.818513,6.8,27.0,,Released
117142                                                                                              ,tt0331479,EK Chotti Si Love Story,EK Chotti Si Love Story,en,2002-09-06,2002.0,145.0,0.0,0.0,0.0,0.072957,4.5,2.0,,
1926                                                                                                ,tt0328802,11'09''01 - September 11,11'09''01 - September 11,en,2002-09-04,2002.0,135.0,0.0,0.0,0.0,3.103918,6.1,24.0,,Released
1360                                                                                                ,tt0120679,Frida,Frida,en,2002-08-29,2002.0,123.0,12000000.0,56298474.0,44298474.0,11.283472,7.3,397.0,,Released
26277                                                                                               ,tt0272736,Mujhse Dosti Karoge!,Mujhse Dosti Karoge!,hi,2002-08-08,2002.0,149.0,0.0,0.0,0.0,1.373044,6.1,15.0,,Released
2675                                                                                                ,tt0286106,Signs,Signs,en,2002-08-02,2002.0,106.0,72000000.0,408247917.0,336247917.0,11.211568,6.4,1624.0,,Released
142168                                                                                              ,tt0318049,Searching for Debra Winger,Searching for Debra Winger,en,2002-07-13,2002.0,100.0,0.0,0.0,0.0,0.439424,8.3,3.0,,Released
2017                                                                                                ,tt0292610,No Good Deed,No Good Deed,en,2002-06-28,2002.0,97.0,12000000.0,0.0,-12000000.0,4.165629,5.2,56.0,,Released
2022                                                                                                ,tt0280590,Mr. Deeds,Mr. Deeds,en,2002-06-28,2002.0,96.0,50000000.0,171269535.0,121269535.0,6.674356,5.6,660.0,,Released
124581                                                                                              ,tt0290014,Outside the Law,Outside the Law,en,2002-06-25,2002.0,90.0,0.0,0.0,0.0,0.308842,3.1,6.0,,Released
1615                                                                                                ,tt0293124,Erkan & Stefan 2,Erkan & Stefan gegen die Mächte der Finsternis,de,2002-06-20,2002.0,80.0,0.0,4508104.0,4508104.0,0.889831,4.1,8.0,,Released
180                                                                                                 ,tt0181689,Minority Report,Minority Report,en,2002-06-20,2002.0,145.0,102000000.0,358372926.0,256372926.0,20.666063,7.1,2663.0,,Released
2501                                                                                                ,tt0258463,The Bourne Identity,The Bourne Identity,en,2002-06-14,2002.0,119.0,60000000.0,214034224.0,154034224.0,21.040126,7.3,3640.0,,Released
1957                                                                                                ,tt0278435,Enough,Enough,en,2002-05-24,2002.0,114.0,38000000.0,51801187.0,13801187.0,6.681287,6.2,268.0,,Released
125948                                                                                              ,tt0318523,Red Bear,Un oso rojo,en,2002-05-23,2002.0,95.0,0.0,0.0,0.0,1.071851,6.5,6.0,,Released
125946                                                                                              ,tt0317341,The Last Letter,La dernière lettre,en,2002-05-21,2002.0,61.0,0.0,0.0,0.0,0.002358,0.0,0.0,,Released
1376                                                                                                ,tt0313670,Sweet Sixteen,Sweet Sixteen,en,2002-05-21,2002.0,106.0,0.0,0.0,0.0,12.130265,6.5,48.0,,Released
27093                                                                                               ,tt0346039,Close to Leo,Tout contre Léo,fr,2002-05-18,2002.0,90.0,0.0,0.0,0.0,1.024912,5.4,11.0,,Released
1555                                                                                                ,tt0283900,The Spanish Apartment,L'Auberge espagnole,fr,2002-05-17,2002.0,122.0,5300000.0,3897799.0,-1402201.0,5.94395,7.0,276.0,,Released
1894                                                                                                ,tt0121765,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,en,2002-05-15,2002.0,142.0,120000000.0,649398328.0,529398328.0,14.072511,6.4,4074.0,,Released
2251                                                                                                ,tt0250797,Unfaithful,Unfaithful,en,2002-05-10,2002.0,124.0,50000000.0,119137784.0,69137784.0,8.96839,6.3,282.0,,Released
125952                                                                                              ,tt0298126,Seaside,Bord de mer,en,2002-05-01,2002.0,90.0,0.0,0.0,0.0,0.69918,2.5,2.0,,Released
2722                                                                                                ,tt0301524,The Other Side of the Bed,El otro lado de la cama,es,2002-04-27,2002.0,114.0,0.0,0.0,0.0,1.99771,6.3,24.0,,Released
245                                                                                                 ,tt0276751,About a Boy,About a Boy,en,2002-04-26,2002.0,101.0,27000000.0,129000000.0,102000000.0,10.956665,6.6,627.0,,Released
1537                                                                                                ,tt0264472,Changing Lanes,Changing Lanes,en,2002-04-07,2002.0,89.0,45000000.0,94935764.0,49935764.0,7.81862,5.9,306.0,,Released
2185                                                                                                ,tt0246464,Big Trouble,Big Trouble,en,2002-04-05,2002.0,85.0,40000000.0,8493890.0,-31506110.0,5.761051,6.3,82.0,,Released
116094                                                                                              ,tt0284478,Charlotte Sometimes,Charlotte Sometimes,en,2002-03-11,2002.0,85.0,0.0,0.0,0.0,0.193088,5.8,3.0,,Released
2095                                                                                                ,tt0167116,Desert Saints,Desert Saints,en,2002-03-10,2002.0,88.0,0.0,0.0,0.0,4.464532,5.2,13.0,,Released
101801                                                                                              ,tt0282917,Year of the Devil,Rok ďábla,cs,2002-03-07,2002.0,88.0,0.0,0.0,0.0,0.329938,7.7,6.0,,Released
2594                                                                                                ,tt0291400,Monsieur Batignole,Monsieur Batignole,fr,2002-03-06,2002.0,100.0,0.0,0.0,0.0,3.590903,7.0,51.0,,Released
27018                                                                                               ,tt0285006,Australian Rules,Australian Rules,en,2002-03-05,2002.0,95.0,0.0,0.0,0.0,0.160422,6.0,3.0,,Released
2135                                                                                                ,tt0268695,The Time Machine,The Time Machine,en,2002-03-04,2002.0,96.0,80000000.0,123729176.0,43729176.0,8.918134,5.8,644.0,,Released
2752                                                                                                ,tt0243736,40 Days and 40 Nights,40 Days and 40 Nights,en,2002-03-01,2002.0,94.0,17000000.0,0.0,-17000000.0,8.628928,5.2,306.0,,Released
25913                                                                                               ,tt0281634,Balto II: Wolf Quest,Balto II: Wolf Quest,en,2002-02-19,2002.0,75.0,0.0,0.0,0.0,5.697362,6.2,113.0,,Released
2750                                                                                                ,tt0274309,24 Hour Party People,24 Hour Party People,en,2002-02-13,2002.0,117.0,0.0,0.0,0.0,12.655728,6.8,109.0,,Released
2637                                                                                                ,tt0265349,The Mothman Prophecies,The Mothman Prophecies,en,2002-01-25,2002.0,119.0,32000000.0,55157539.0,23157539.0,8.50563,6.1,307.0,,Released
2165                                                                                                ,tt0280870,Liberty Stands Still,Liberty Stands Still,en,2002-01-18,2002.0,96.0,11000000.0,0.0,-11000000.0,11.774131,5.6,47.0,,Released
1956                                                                                                ,tt0302674,Gerry,Gerry,en,2002-01-12,2002.0,103.0,3500000.0,0.0,-3500000.0,3.337747,6.1,69.0,,Released
1958                                                                                                ,tt0283832,8 Women,8 femmes,fr,2002-01-08,2002.0,111.0,8000000.0,0.0,-8000000.0,5.717082,6.9,197.0,,Released
26146                                                                                               ,tt0340258,My Wrongs 8245-8249 And 117,My Wrongs 8245-8249 And 117,en,2002-01-01,2002.0,12.0,0.0,0.0,0.0,0.869438,5.9,9.0,,Released
26189                                                                                               ,tt0282521,Get a Clue,Get a Clue,en,2002-01-01,2002.0,83.0,0.0,0.0,0.0,2.968976,4.9,59.0,,Released
26467                                                                                               ,tt0283999,The Climb,The Climb,en,2002-01-01,2002.0,99.0,0.0,0.0,0.0,0.407244,5.3,3.0,,Released
27009                                                                                               ,tt0256155,Beneath Loch Ness,Beneath Loch Ness,en,2002-01-01,2002.0,96.0,0.0,0.0,0.0,1.055415,2.6,5.0,,Released
27447                                                                                               ,tt0287140,Edge of Madness,Edge of Madness,en,2002-01-01,2002.0,99.0,0.0,0.0,0.0,1.058927,5.8,6.0,,Released
27840                                                                                               ,tt0291330,Mark of the Astro-Zombies,Mark of the Astro-Zombies,en,2002-01-01,2002.0,86.0,0.0,0.0,0.0,0.391997,3.0,3.0,,Released
273                                                                                                 ,tt0276617,The White Sound,Das weisse Rauschen,de,2001-12-31,2001.0,107.0,250000.0,0.0,-250000.0,3.10114,7.0,16.0,,Released
2104                                                                                                ,tt0286917,Requiem,Requiem,en,2001-12-28,2001.0,98.0,0.0,60700.0,60700.0,1.286005,5.0,2.0,,Released
125513                                                                                              ,tt0462717,Slayers Premium,スレイヤーズぷれみあむ,ja,2001-12-22,2001.0,30.0,0.0,0.0,0.0,0.143157,4.5,2.0,,Released
25801                                                                                               ,tt0305173,Aamdani Atthanni Kharcha Rupaiya,Aamdani Atthanni Kharcha Rupaiya,en,2001-12-21,2001.0,141.0,0.0,0.0,0.0,0.274767,4.9,5.0,,Released
120                                                                                                 ,tt0120737,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,en,2001-12-18,2001.0,178.0,93000000.0,871368364.0,778368364.0,32.070725,8.0,8892.0,,Released
1591                                                                                                ,tt0161860,Nowhere in Africa,Nirgendwo in Afrika,de,2001-12-11,2001.0,140.0,0.0,0.0,0.0,3.02027,7.0,32.0,,Released
1903                                                                                                ,tt0259711,Vanilla Sky,Vanilla Sky,en,2001-12-10,2001.0,136.0,68000000.0,203388341.0,135388341.0,10.071057,6.5,1100.0,,Released
127286                                                                                              ,tt0180316,Women Talking Dirty,Women Talking Dirty,en,2001-12-07,2001.0,97.0,0.0,0.0,0.0,1.304572,3.5,2.0,,Released
161                                                                                                 ,tt0240772,Ocean's Eleven,Ocean's Eleven,en,2001-12-07,2001.0,116.0,85000000.0,450717150.0,365717150.0,12.114932,7.2,3857.0,,Released
1613                                                                                                ,tt0227984,The 51st State,The 51st State,en,2001-12-07,2001.0,93.0,28.0,14.0,-14.0,6.368323,5.9,173.0,,Released
151727                                                                                              ,tt0278102,Trembling Before G-d,Trembling Before G-d,en,2001-12-06,2001.0,,0.0,0.0,0.0,0.329301,5.0,3.0,,Released
25797                                                                                               ,tt0279231,Miss Minoes,Minoes,nl,2001-12-06,2001.0,86.0,0.0,0.0,0.0,3.642711,6.5,21.0,,Released
1999                                                                                                ,tt0247425,In the Bedroom,In the Bedroom,en,2001-11-23,2001.0,130.0,1700000.0,0.0,-1700000.0,9.698269,6.4,90.0,,Released
2029                                                                                                ,tt0274155,Tanguy,Tanguy,en,2001-11-21,2001.0,108.0,0.0,0.0,0.0,3.36053,5.8,70.0,,Released
1535                                                                                                ,tt0266987,Spy Game,Spy Game,en,2001-11-18,2001.0,126.0,92000000.0,143049560.0,51049560.0,18.186839,6.8,592.0,,Released
1365                                                                                                ,tt0285742,Monster's Ball,Monster's Ball,en,2001-11-11,2001.0,111.0,4000000.0,44909486.0,40909486.0,6.341187,6.6,254.0,,Released
25926                                                                                               ,tt0296753,Mind Meld: Secrets Behind the Voyage of a Lifetime,Mind Meld: Secrets Behind the Voyage of a Lifetime,en,2001-11-06,2001.0,75.0,0.0,0.0,0.0,0.728127,6.6,4.0,,Released
211                                                                                                 ,tt0276820,Berlin is in Germany,Berlin is in Germany,de,2001-11-01,2001.0,90.0,0.0,0.0,0.0,0.222747,6.3,3.0,,Released
26290                                                                                               ,tt0263725,Me Without You,Me Without You,en,2001-11-01,2001.0,107.0,0.0,0.0,0.0,7.576878,7.1,19.0,,Released
2110                                                                                                ,tt0281364,Wasabi,Wasabi,fr,2001-10-31,2001.0,94.0,15300000.0,0.0,-15300000.0,12.426505,6.2,288.0,,Released
167                                                                                                 ,tt0272152,K-PAX,K-PAX,en,2001-10-22,2001.0,120.0,48000000.0,50315140.0,2315140.0,12.400152,7.1,710.0,,Released
2100                                                                                                ,tt0272020,The Last Castle,The Last Castle,en,2001-10-19,2001.0,131.0,72000000.0,27642707.0,-44357293.0,9.807552,7.0,290.0,,Released
25753                                                                                               ,tt0279730,Children of the Corn: Revelation,Children of the Corn: Revelation,en,2001-10-09,2001.0,82.0,2500000.0,0.0,-2500000.0,2.58429,3.7,24.0,,Released
2034                                                                                                ,tt0139654,Training Day,Training Day,en,2001-10-05,2001.0,122.0,45000000.0,104876233.0,59876233.0,13.664622,7.3,1665.0,,Released
1373                                                                                                ,tt0251052,The Discovery of Heaven,The Discovery of Heaven,en,2001-10-01,2001.0,127.0,0.0,0.0,0.0,1.009704,5.2,5.0,,Released
27204                                                                                               ,tt0287986,God Is Great and I'm Not,"Dieu est grand, je suis toute petite",fr,2001-09-26,2001.0,100.0,0.0,0.0,0.0,1.534982,5.0,3.0,,Released
133137                                                                                              ,tt0301163,Dead Creatures,Dead Creatures,en,2001-09-25,2001.0,95.0,0.0,0.0,0.0,0.002709,0.0,0.0,,Released
148753                                                                                              ,tt0313579,Funeral March,常在我心,en,2001-09-25,2001.0,97.0,0.0,0.0,0.0,0.001303,0.0,0.0,,Released
2191                                                                                                ,tt0283015,Stranded,Stranded,en,2001-09-23,2001.0,95.0,0.0,0.0,0.0,1.440453,5.8,14.0,,Released
2176                                                                                                ,tt0221218,The Glass House,The Glass House,en,2001-09-14,2001.0,106.0,30000000.0,23619609.0,-6380391.0,6.418936,5.4,203.0,,Released
26056                                                                                               ,tt0275688,Snipes,Snipes,en,2001-09-13,2001.0,113.0,0.0,70569.0,70569.0,2.0769,7.5,2.0,,Released
2084                                                                                                ,tt0188453,Birthday Girl,Birthday Girl,en,2001-09-06,2001.0,93.0,13000000.0,0.0,-13000000.0,6.271279,6.1,104.0,,Released
1783                                                                                                ,tt0243609,To End All Wars,To End All Wars,en,2001-09-02,2001.0,108.0,0.0,0.0,0.0,3.847676,6.7,42.0,,Released
1364                                                                                                ,tt0254455,Sex and Lucia,Lucía y el sexo,es,2001-08-24,2001.0,128.0,0.0,2628241.0,2628241.0,8.164312,6.6,132.0,,Released
1583                                                                                                ,tt0258760,Lammbock,Lammbock,de,2001-08-23,2001.0,93.0,0.0,0.0,0.0,9.634205,7.0,66.0,,Released
2294                                                                                                ,tt0261392,Jay and Silent Bob Strike Back,Jay and Silent Bob Strike Back,en,2001-08-22,2001.0,104.0,22000000.0,33788161.0,11788161.0,11.619446,6.4,491.0,,Released
26602                                                                                               ,tt0234829,Summer Catch,Summer Catch,en,2001-08-22,2001.0,108.0,34000000.0,19693891.0,-14306109.0,5.499867,4.8,63.0,,Released
144580                                                                                              ,tt0251057,Double Bang,Double Bang,en,2001-08-17,2001.0,104.0,0.0,0.0,0.0,1.270385,4.1,4.0,,Released
1722                                                                                                ,tt0238112,Captain Corelli's Mandolin,Captain Corelli's Mandolin,en,2001-08-17,2001.0,131.0,57000000.0,62112895.0,5112895.0,9.243715,5.6,146.0,,Released
27329                                                                                               ,tt0290879,The Legend of Suriyothai,สุริโยไท,th,2001-08-17,2001.0,185.0,0.0,0.0,0.0,1.236038,5.1,6.0,,Released
2770                                                                                                ,tt0252866,American Pie 2,American Pie 2,en,2001-08-10,2001.0,108.0,30000000.0,287553595.0,257553595.0,10.25103,6.0,1375.0,,Released
2779                                                                                                ,tt0256524,The Curse of the Jade Scorpion,The Curse of the Jade Scorpion,en,2001-08-05,2001.0,103.0,0.0,0.0,0.0,5.739829,6.5,167.0,,Released
2141                                                                                                ,tt0240628,James Dean,James Dean,en,2001-08-04,2001.0,90.0,0.0,0.0,0.0,1.934817,6.9,31.0,,Released
2057                                                                                                ,tt0218922,Original Sin,Original Sin,en,2001-08-03,2001.0,118.0,42000000.0,35402320.0,-6597680.0,9.970359,5.8,200.0,,Released
1933                                                                                                ,tt0230600,The Others,The Others,en,2001-08-02,2001.0,101.0,0.0,0.0,0.0,11.046007,7.4,1708.0,,Released
2171                                                                                                ,tt0243655,Wet Hot American Summer,Wet Hot American Summer,en,2001-07-27,2001.0,97.0,5000000.0,295206.0,-4704794.0,6.386082,6.4,271.0,,Released
129                                                                                                 ,tt0245429,Spirited Away,千と千尋の神隠し,ja,2001-07-20,2001.0,125.0,15000000.0,274925095.0,259925095.0,41.048867,8.3,3968.0,,Released
1548                                                                                                ,tt0162346,Ghost World,Ghost World,en,2001-07-20,2001.0,111.0,7000000.0,0.0,-7000000.0,5.460971,7.1,433.0,,Released
2140                                                                                                ,tt0271027,Kiss of the Dragon,Kiss of the Dragon,en,2001-07-06,2001.0,98.0,25000000.0,64437847.0,39437847.0,7.637345,6.4,304.0,,Released
2114                                                                                                ,tt0173840,Final Fantasy: The Spirits Within,Final Fantasy: The Spirits Within,en,2001-07-02,2001.0,106.0,137000000.0,85131830.0,-51868170.0,10.223851,5.9,441.0,,Released
132422                                                                                              ,tt0251370,Stealing Time,Stealing Time,en,2001-06-17,2001.0,103.0,0.0,0.0,0.0,1.342198,4.3,2.0,,Released
149154                                                                                              ,tt0288624,A Place in the World,Место на земле,ru,2001-06-12,2001.0,126.0,0.0,0.0,0.0,0.225757,3.5,6.0,,Released
1995                                                                                                ,tt0146316,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,en,2001-06-11,2001.0,100.0,115000000.0,274703340.0,159703340.0,15.851722,5.7,2235.0,,Released
124111                                                                                              ,tt0272606,Jett Jackson: The Movie,Jett Jackson: The Movie,en,2001-06-08,2001.0,100.0,0.0,0.0,0.0,1.244915,4.2,3.0,,Released
1391                                                                                                ,tt0245574,Y Tu Mamá También,Y tu mamá también,es,2001-06-08,2001.0,106.0,5000000.0,33616692.0,28616692.0,13.962548,7.3,321.0,,Released
109472                                                                                              ,tt0289175,The Girl,Ek Je Aachhe Kanya,en,2001-06-06,2001.0,,0.0,0.0,0.0,0.001653,0.0,0.0,,
103489                                                                                              ,tt0238015,All Access: Front Row. Backstage. Live!,All Access: Front Row. Backstage. Live!,en,2001-05-20,2001.0,,0.0,0.0,0.0,0.001178,0.0,0.0,,Released
1018                                                                                                ,tt0166924,Mulholland Drive,Mulholland Drive,en,2001-05-16,2001.0,147.0,15000000.0,20117339.0,5117339.0,18.184056,7.7,1517.0,,Released
26475                                                                                               ,tt0254099,The Anniversary Party,The Anniversary Party,en,2001-05-15,2001.0,115.0,0.0,0.0,0.0,2.668002,6.4,27.0,,Released
1791                                                                                                ,tt0254686,The Piano Teacher,La Pianiste,fr,2001-05-14,2001.0,131.0,3000000.0,9801375.0,6801375.0,6.363081,7.2,197.0,,Released
27834                                                                                               ,tt0254199,CQ,CQ,en,2001-05-12,2001.0,88.0,0.0,0.0,0.0,1.991025,6.0,22.0,,Released
1734                                                                                                ,tt0209163,The Mummy Returns,The Mummy Returns,en,2001-04-28,2001.0,130.0,98000000.0,433013274.0,335013274.0,16.945657,6.0,2258.0,,Released
194                                                                                                 ,tt0211915,Amélie,Le fabuleux destin d'Amélie Poulain,fr,2001-04-25,2001.0,122.0,10000000.0,173921954.0,163921954.0,12.879381,7.8,3403.0,,Released
1433                                                                                                ,tt0256009,The Devil's Backbone,El espinazo del diablo,es,2001-04-20,2001.0,106.0,4500000.0,6459020.0,1959020.0,11.111299,7.2,277.0,,Released
2144                                                                                                ,tt0203755,One Night at McCool's,One Night at McCool's,en,2001-04-19,2001.0,93.0,0.0,0.0,0.0,6.059018,5.7,92.0,,Released
2043                                                                                                ,tt0164334,Along Came a Spider,Along Came a Spider,en,2001-04-06,2001.0,104.0,60000000.0,105178561.0,45178561.0,13.214068,6.1,408.0,,Released
125795                                                                                              ,tt0288092,Bread and Milk,Kruh in mleko,sl,2001-03-31,2001.0,68.0,0.0,0.0,0.0,0.218845,5.5,2.0,,Rumored
1284                                                                                                ,tt0257231,Torrente 2: Mission in Marbella,Torrente 2: Misión en Marbella,es,2001-03-30,2001.0,99.0,0.0,0.0,0.0,5.854434,6.3,41.0,,Released
26791                                                                                               ,tt0268200,Brigham City,Brigham City,en,2001-03-30,2001.0,119.0,1000000.0,852206.0,-147794.0,0.202478,7.3,4.0,,Released
153420                                                                                              ,tt0450497,Love Ghost,Shibito no koiwazurai,ja,2001-03-24,2001.0,95.0,0.0,0.0,0.0,0.582263,5.8,4.0,,Released
107548                                                                                              ,tt0256692,Chori Chori Chupke Chupke,Chori Chori Chupke Chupke,hi,2001-03-09,2001.0,155.0,0.0,0.0,0.0,0.628061,5.5,16.0,,Released
117905                                                                                              ,tt0267440,Do You Wanna Know a Secret?,Do You Wanna Know a Secret?,en,2001-03-04,2001.0,,0.0,0.0,0.0,0.15554,4.0,2.0,,Released
2749                                                                                                ,tt0179626,15 Minutes,15 Minutes,en,2001-03-01,2001.0,120.0,60000000.0,56359980.0,-3640020.0,12.149946,5.7,194.0,,Released
1921                                                                                                ,tt0230838,Sweet November,Sweet November,en,2001-02-16,2001.0,119.0,40000000.0,65754228.0,25754228.0,14.840318,6.4,292.0,,Released
125700                                                                                              ,tt0276951,Faat Kiné,Faat Kiné,fr,2001-02-11,2001.0,120.0,0.0,0.0,0.0,0.08158,7.5,2.0,,Released
2575                                                                                                ,tt0236784,The Tailor of Panama,The Tailor of Panama,en,2001-02-11,2001.0,109.0,21000000.0,28008462.0,7008462.0,6.226933,6.2,97.0,,Released
26976                                                                                               ,tt0243664,Wit,Wit,en,2001-02-09,2001.0,99.0,0.0,0.0,0.0,2.593469,7.0,31.0,,Released
130492                                                                                              ,tt0276594,Uno bianca,Uno bianca,it,2001-02-05,2001.0,190.0,0.0,0.0,0.0,0.877629,6.0,9.0,,Released
152023                                                                                              ,tt0201020,The Rising Place,The Rising Place,en,2001-02-01,2001.0,93.0,0.0,0.0,0.0,0.586722,0.0,0.0,,Released
2018                                                                                                ,tt0209475,The Wedding Planner,The Wedding Planner,en,2001-01-26,2001.0,103.0,35000000.0,94728529.0,59728529.0,8.056016,5.4,433.0,,Released
27338                                                                                               ,tt0271732,The Pretender 2001,The Pretender 2001,en,2001-01-22,2001.0,96.0,0.0,0.0,0.0,0.762688,5.4,5.0,,Released
1282                                                                                                ,tt0275309,Dogtown and Z-Boys,Dogtown and Z-Boys,en,2001-01-18,2001.0,91.0,0.0,0.0,0.0,4.704091,7.2,53.0,,Released
